x,y,z,edm_best,type,geo_takis,spit,length,width,thickness,unit,edm_id,date,class
934.571,595.213,350.297,LI,debitage,UB4c,5,17,15,3,934/595,88,2015-05-18,Lithic
934.431,595.288,350.295,LI,debris,UB4c,5,14,9,6,934/595,92,2015-05-18,Lithic
934.4084820665,595.154172257,350.2936442286,SFC,debris,UB4c,5,NA,NA,NA,934/595,93,2015-05-18,Lithic
934.5047202521,595.0542224269,350.3183169887,SFC,debris,UB4c,5,NA,NA,NA,934/595,93,2015-05-18,Lithic
934.3402777895,595.2212138546,350.3134238395,SFC,debris,UB4c,5,NA,NA,NA,934/595,93,2015-05-18,Lithic
934.8346696207,595.9285195189,350.288692228,SFB,debris,UB5a,4,NA,NA,NA,934/595,96,2015-05-18,Lithic
934.4431796529,596.1362524207,350.2817708084,SFB,debris,UB5a,4,NA,NA,NA,934/595,96,2015-05-18,Lithic
934.237844316,595.9055955444,350.290885961,SFA,debris,UB4c,5,NA,NA,NA,934/595,97,2015-05-19,Lithic
934.1014407932,595.5046773027,350.2760025223,SFA,debris,UB4c,5,NA,NA,NA,934/595,97,2015-05-19,Lithic
934.512716423,595.8371766851,350.2693717918,SFA,debris,UB4c,5,NA,NA,NA,934/595,97,2015-05-19,Lithic
934.857,595.081,350.233,LI,tool,UB4c,6,20,12,6,934/595,102,2015-05-19,Lithic
934.439,595.323,350.272,LI,debris,UB4c,6,6,4,2,934/595,104,2015-05-19,Lithic
934.6199832461,594.862088449,350.2287673105,SFD,debris,UB4c,6,NA,NA,NA,934/595,105,2015-05-19,Lithic
934.5012908182,595.2089774066,350.270474312,SFD,debris,UB4c,6,NA,NA,NA,934/595,105,2015-05-19,Lithic
934.5355259523,595.21781162,350.2696562028,SFD,debris,UB4c,6,NA,NA,NA,934/595,105,2015-05-19,Lithic
934.716,595.566,350.242,LI,debitage,UB4c,6,21,9,1,934/595,107,2015-05-19,Lithic
934.8423379702,596.0669397337,350.2542981069,SFB,debris,UB5a,5,NA,NA,NA,934/595,109,2015-05-20,Lithic
934.2567372063,595.3942629397,350.237693445,SFC,debris,UB4c,6,NA,NA,NA,934/595,110,2015-05-20,Lithic
934.1501691589,596.4902690342,350.8744126066,SFA,debris,UB4a/b,1,NA,NA,NA,934/596,2,2016-03-22,Lithic
934.022199607,596.5329046058,350.7298859613,SFC,debitage,UB4c,2,NA,NA,NA,934/596,9,2016-03-31,Lithic
934.1608631636,596.686917027,350.6940857902,SFA,debris,UB4c,3,NA,NA,NA,934/596,11,2016-03-31,Lithic
934.1886837567,596.9306852796,350.6699054547,SFA,debris,UB4c,3,NA,NA,NA,934/596,11,2016-03-31,Lithic
934.0124339281,596.812790739,350.620991551,SFA,debris,UB4c,4,NA,NA,NA,934/596,14,2016-03-31,Lithic
934.0580261029,596.9283210635,350.6262382804,SFA,debris,UB4c,4,NA,NA,NA,934/596,14,2016-03-31,Lithic
934.4191070956,596.0847404181,350.6238590955,SFC,debris,UB4c,4,NA,NA,NA,934/596,16,2016-04-01,Lithic
934.1464218484,596.0817236183,350.6184043222,SFC,debris,UB4c,4,NA,NA,NA,934/596,16,2016-04-01,Lithic
934.4035430251,596.5058217925,350.6084465352,SFC,debris,UB4c,4,NA,NA,NA,934/596,16,2016-04-01,Lithic
934.1626357908,596.2380098637,350.6356255336,SFC,debris,UB4c,4,NA,NA,NA,934/596,16,2016-04-01,Lithic
934.2938444622,596.3002979559,350.6170692337,SFC,debris,UB4c,4,NA,NA,NA,934/596,16,2016-04-01,Lithic
934.244,596.626,350.535,LI,debitage,UB4c,5,20,17,2,934/596,18,2016-04-04,Lithic
934.3403520137,596.5733312395,350.5658815244,SFA,debris,UB4c,5,NA,NA,NA,934/596,19,2016-04-04,Lithic
934.4624992864,596.5379459,350.5652396249,SFA,debris,UB4c,5,NA,NA,NA,934/596,19,2016-04-04,Lithic
934.026988563,596.7386624769,350.5522279167,SFA,debris,UB4c,5,NA,NA,NA,934/596,19,2016-04-04,Lithic
934.278773945,596.0915015434,350.5526592602,SFC,debris,UB4c,5,NA,NA,NA,934/596,20,2016-04-04,Lithic
934.432028353,596.1184956595,350.5524185641,SFC,debris,UB4c,5,NA,NA,NA,934/596,20,2016-04-04,Lithic
934.2923077671,596.2051195975,350.5399280926,SFC,debris,UB4c,5,NA,NA,NA,934/596,20,2016-04-04,Lithic
934.2895966956,596.9181230066,350.4971978964,SFA,debris,UB4c,6,NA,NA,NA,934/596,22,2016-04-06,Lithic
934.3423152169,596.9118907848,350.5266305043,SFA,debris,UB4c,6,NA,NA,NA,934/596,22,2016-04-06,Lithic
934.1725025461,596.4326443067,350.49875918,SFC,debris,UB4c,6,NA,NA,NA,934/596,24,2016-04-06,Lithic
934.318,596.687,350.445,LI,debris,UB4c,7,13,6,4,934/596,28,2016-04-08,Lithic
934.0243239209,596.7744572112,350.3469949267,SFA,debris,UB4c,8,NA,NA,NA,934/596,33,2016-04-11,Lithic
934.381979613,596.0538974591,350.3728021333,SFC,debris,UB4c,8,NA,NA,NA,934/596,34,2016-04-12,Lithic
934.1568916265,596.277152156,350.3835941465,SFC,debris,UB4c,8,NA,NA,NA,934/596,34,2016-04-12,Lithic
934.1332173379,596.2813240222,350.3941379018,SFC,debris,UB4c,8,NA,NA,NA,934/596,34,2016-04-12,Lithic
934.205,596.312,350.33,LI,debris,UB4c,9,10,6,4,934/596,39,2016-04-13,Lithic
934.3389570389,596.165054341,350.2649568294,SFC,debitage,UB4c,10,NA,NA,NA,934/596,40,2016-04-13,Lithic
934.3626551358,597.6632148935,350.6415003879,SFA,debitage,UB4c,2,NA,NA,NA,934/597,13,2016-04-01,Lithic
934.3022181918,598.4297935222,350.6377840143,SFC,debris,UB4c,2,NA,NA,NA,934/598,13,2016-03-31,Lithic
934.588387351,599.5794227226,350.603731909,SFB,debris,UB4c,2,NA,NA,NA,934/599,11,2015-05-01,Lithic
934.339,599.955,350.579,LI,debris,UB4c,3,NA,NA,NA,934/599,15,2015-05-01,Lithic
934.5818864327,599.5551445705,350.5484396561,SFB,debris,UB4c,3,NA,NA,NA,934/599,17,2015-05-01,Lithic
934.594,599.182,350.58,LI,debitage,UB4c,3,NA,NA,NA,934/599,18,2015-05-04,Lithic
934.1608071207,599.0904471954,350.5935309501,SFC,debris,UB4c,3,NA,NA,NA,934/599,19,2015-05-04,Lithic
934.94,599.769,350.505,LI,debris,UB4c,4,NA,NA,NA,934/599,22,2015-05-04,Lithic
934.987,599.771,350.519,LI,debitage,UB4c,4,NA,NA,NA,934/599,23,2015-05-04,Lithic
934.1073770407,599.5317689512,350.5249738344,SFA,debris,UB4c,4,NA,NA,NA,934/599,24,2015-05-04,Lithic
934.6672381051,599.7124185574,350.5192818564,SFB,debris,UB4c,4,NA,NA,NA,934/599,25,2015-05-04,Lithic
934.3155341048,599.1061314063,350.5856216177,SFC,debris,UB4c,4,NA,NA,NA,934/599,26,2015-05-04,Lithic
934.6446423296,599.2188023001,350.5296409486,SFD,debris,UB4c,4,NA,NA,NA,934/599,27,2015-05-04,Lithic
934.79,599.468,350.465,LI,debris,UB4c,5,NA,NA,NA,934/599,29,2015-05-05,Lithic
934.847,599.469,350.454,LI,debris,UB4c,5,NA,NA,NA,934/599,30,2015-05-05,Lithic
934.061,599.132,350.511,LI,debitage,UB4c,5,NA,NA,NA,934/599,31,2015-05-05,Lithic
934.423637472,599.16000846,350.5247774361,SFC,debris,UB4c,5,NA,NA,NA,934/599,32,2015-05-05,Lithic
934.1756003034,599.7288633683,350.5151442731,SFA,debris,UB4c,5,NA,NA,NA,934/599,33,2015-05-05,Lithic
934.1913456797,599.5785694871,350.4828577233,SFA,debris,UB4c,5,NA,NA,NA,934/599,33,2015-05-05,Lithic
934.5831854997,599.5632843484,350.4538714596,SFB,debitage,UB4c,5,NA,NA,NA,934/599,34,2015-05-05,Lithic
934.6124709674,599.348182247,350.5106514917,SFD,debris,UB4c,5,NA,NA,NA,934/599,35,2015-05-05,Lithic
934.7788387101,599.7896480255,350.4460264801,SFB,debris,UB4c,6,NA,NA,NA,934/599,39,2015-05-06,Lithic
934.7363722359,600.0305135531,350.4701883769,SFB,debris,UB4c,6,NA,NA,NA,934/599,39,2015-05-06,Lithic
934.7624269409,599.9345024892,350.464466633,SFB,debris,UB4c,6,NA,NA,NA,934/599,39,2015-05-06,Lithic
934.5682073436,599.9191841269,350.4329914649,SFB,debris,UB4c,6,NA,NA,NA,934/599,39,2015-05-06,Lithic
934.9360222961,599.9515443966,350.4665919523,SFB,debris,UB4c,6,NA,NA,NA,934/599,39,2015-05-06,Lithic
934.8628490011,599.4186554075,350.4384808501,SFD,debris,UB4c,6,NA,NA,NA,934/599,40,2015-05-06,Lithic
934.9554243282,599.1628029647,350.4565537397,SFD,debris,UB4c,6,NA,NA,NA,934/599,40,2015-05-06,Lithic
934.7019703811,599.363742954,350.4598187374,SFD,debris,UB4c,6,NA,NA,NA,934/599,40,2015-05-06,Lithic
934.7395413836,599.0439097266,350.4578716887,SFD,debris,UB4c,6,NA,NA,NA,934/599,40,2015-05-06,Lithic
934.2498139945,599.1302231728,350.4426765827,SFC,debris,UB4c,6,NA,NA,NA,934/599,41,2015-05-06,Lithic
934.3448429226,599.4405386255,350.4504825521,SFC,debitage,UB4c,6,NA,NA,NA,934/599,41,2015-05-06,Lithic
934.2199648878,599.4380260292,350.4681407512,SFC,debris,UB4c,6,NA,NA,NA,934/599,41,2015-05-06,Lithic
934.279,599.715,350.419,LI,debris,UB4c,7,NA,NA,NA,934/599,43,2015-05-07,Lithic
934.859,599.632,350.391,LI,debris,UB4c,7,NA,NA,NA,934/599,45,2015-05-07,Lithic
934.8722228398,599.5461347154,350.3779294219,SFB,debris,UB4c,7,NA,NA,NA,934/599,47,2015-05-07,Lithic
934.9550632134,599.7342362709,350.3999610279,SFB,debris,UB4c,7,NA,NA,NA,934/599,47,2015-05-07,Lithic
934.1185135864,599.1180924634,350.4361105295,SFD,debris,UB4c,7,NA,NA,NA,934/599,49,2015-05-07,Lithic
934.193686875,599.7313336953,350.4255898373,SFA,debris,UB4c,7,NA,NA,NA,934/599,50,2015-05-07,Lithic
934.3957257527,599.9271131361,350.3992104825,SFA,debris,UB4c,7,NA,NA,NA,934/599,50,2015-05-07,Lithic
934.4835552475,599.5535955364,350.4184579862,SFA,debris,UB4c,7,NA,NA,NA,934/599,50,2015-05-07,Lithic
934.639,599.402,350.375,LI,debris,UB4c,8,NA,NA,NA,934/599,52,2015-05-07,Lithic
934.2426295668,599.6456077708,350.3785120103,SFA,debris,UB4c,8,NA,NA,NA,934/599,53,2015-05-08,Lithic
934.2694051563,599.6714206609,350.3705224748,SFA,debitage,UB4c,8,NA,NA,NA,934/599,53,2015-05-08,Lithic
934.1820337539,599.5580942642,350.3613717828,SFA,debris,UB4c,8,NA,NA,NA,934/599,53,2015-05-08,Lithic
934.622,599.872,350.342,LI,debitage,UB4c,8,NA,NA,NA,934/599,54,2015-05-08,Lithic
934.668,599.909,350.357,LI,debris,UB4c,8,NA,NA,NA,934/599,55,2015-05-08,Lithic
934.146,599.354,350.339,LI,debitage,UB4c,8,NA,NA,NA,934/599,58,2015-05-08,Lithic
934.7065656867,599.8975479319,350.3427220004,SFB,debitage,UB4c,8,NA,NA,NA,934/599,59,2015-05-08,Lithic
934.7510287727,599.7291607959,350.363615472,SFB,debris,UB4c,8,NA,NA,NA,934/599,59,2015-05-08,Lithic
934.4348440772,599.8444671342,350.3342098519,SFB,debris,UB4c,8,NA,NA,NA,934/599,59,2015-05-08,Lithic
934.6606768588,599.7038853104,350.3818089565,SFB,debris,UB4c,8,NA,NA,NA,934/599,59,2015-05-08,Lithic
934.1642190307,599.3447142354,350.3404408159,SFC,debris,UB4c,8,NA,NA,NA,934/599,60,2015-05-08,Lithic
934.566,599.33,350.327,LI,tool,UB4c,9,NA,NA,NA,934/599,63,2015-05-08,Lithic
934.406,599.611,350.327,LI,debris,UB4c,9,NA,NA,NA,934/599,64,2015-05-08,Lithic
934.053,599.907,350.329,LI,debris,UB4c,9,15,8,3,934/599,65,2015-05-11,Lithic
934.183,599.72,350.299,LI,core,UB4c,9,25,18,14,934/599,66,2015-05-11,Lithic
934.787,599.327,350.339,LI,debitage,UB4c,9,24,20,10,934/599,67,2015-05-11,Lithic
933.9769016832,599.5467080729,350.3189997355,SFB,debris,UB4c,9,NA,NA,NA,934/599,68,2015-05-11,Lithic
934.2724763149,599.620679907,350.2991577991,SFB,debris,UB4c,9,NA,NA,NA,934/599,68,2015-05-11,Lithic
934.1854752041,599.908205349,350.3362283711,SFB,debris,UB4c,9,NA,NA,NA,934/599,68,2015-05-11,Lithic
934.0150070729,599.5406456229,350.331435442,SFB,debris,UB4c,9,NA,NA,NA,934/599,68,2015-05-11,Lithic
935.0119958627,599.0128152294,350.3264057955,SFD,debris,UB4c,9,NA,NA,NA,934/599,69,2015-05-11,Lithic
934.823,599.699,350.303,LI,debitage,UB4c,9,19,15,10,934/599,70,2015-05-11,Lithic
934.478,599.233,350.308,LI,debitage,UB4c,9,20,10,3,934/599,71,2015-05-12,Lithic
934.0501361737,599.1165649908,350.311199713,SFC,debris,UB4c,9,NA,NA,NA,934/599,74,2015-05-12,Lithic
934.722,599.764,350.26,LI,debitage,UB4c,10,25,21,3,934/599,78,2015-05-13,Lithic
934.3231359417,599.5440712698,350.2603770285,SFA,debris,UB4c,10,NA,NA,NA,934/599,79,2015-05-13,Lithic
934.035018932,599.7529111835,350.2586344581,SFA,debris,UB4c,10,NA,NA,NA,934/599,79,2015-05-13,Lithic
934.3269653362,598.9335836233,350.3262036475,SFC,debitage,UB4c,10,NA,NA,NA,934/599,82,2015-05-13,Lithic
934.2563396584,598.9940156622,350.2802348539,SFC,debris,UB4c,10,NA,NA,NA,934/599,82,2015-05-13,Lithic
934.3791954416,599.941850074,350.1723891092,SFA,debris,UB4c,11,NA,NA,NA,934/599,90,2015-05-15,Lithic
934.9284096013,599.9455235746,350.1605108964,SFB,debris,UB4c,11,NA,NA,NA,934/599,92,2015-05-15,Lithic
934.9494965757,599.6978944178,350.1806760267,SFB,debris,UB4c,11,NA,NA,NA,934/599,92,2015-05-15,Lithic
935.0771287875,599.9584315117,350.1822341234,SFB,debris,UB4c,11,NA,NA,NA,934/599,92,2015-05-15,Lithic
934.882,599.421,350.172,LI,debris,UB4c,11,11,6,3,934/599,94,2015-05-15,Lithic
934.8227067433,599.4364407296,350.1793101854,SFD,debris,UB4c,11,NA,NA,NA,934/599,96,2015-05-18,Lithic
934.7115751805,599.3625544466,350.1611233898,SFD,debris,UB4c,11,NA,NA,NA,934/599,96,2015-05-18,Lithic
934.6742481178,599.2529899562,350.1715231383,SFD,debitage,UB4c,11,NA,NA,NA,934/599,96,2015-05-18,Lithic
934.396,599.072,350.196,LI,debitage,UB5a,3,20,16,10,934/599,98,2015-05-18,Lithic
934.673759768,599.5831827034,350.1984438026,SFB,debris,UB5a,3,NA,NA,NA,934/599,100,2015-05-18,Lithic
934.397,599.036,350.172,LI,debitage,UB5a,3,25,18,10,934/599,103,2015-05-18,Lithic
934.58613059,599.1206656602,350.0584195525,SFD,debitage,UB5a,4,NA,NA,NA,934/599,115,2015-05-20,Lithic
934.532784539,600.8652539276,350.6379323174,SFB,debris,UB4c,1,NA,NA,NA,934/600,5,2014-10-30,Lithic
934.6780349603,600.5869755496,350.5989690616,SFB,debitage,UB4c,1,NA,NA,NA,934/600,5,2014-10-30,Lithic
934.5440698118,600.8384568565,350.6140235888,SFB,debris,UB4c,1,NA,NA,NA,934/600,5,2014-10-30,Lithic
934.8776479061,600.6229112823,350.620493762,SFB,debris,UB4c,1,NA,NA,NA,934/600,5,2014-10-30,Lithic
934.5495623434,600.6378279716,350.5999769205,SFB,debris,UB4c,1,NA,NA,NA,934/600,5,2014-10-30,Lithic
934.9822560878,600.0297428856,350.6290864665,SFD,debris,UB4c,1,NA,NA,NA,934/600,7,2014-10-30,Lithic
934.6041778866,600.2527700041,350.62645768,SFD,debris,UB4c,1,NA,NA,NA,934/600,7,2014-10-30,Lithic
934.5171304238,600.1092312065,350.5943379433,SFD,debris,UB4c,1,NA,NA,NA,934/600,7,2014-10-30,Lithic
934.919,600.099,350.533,LI,tool,UB4c,2,NA,NA,NA,934/600,9,2014-10-31,Lithic
934.4211950887,600.8525623995,350.572437699,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.0321515778,601.0064838356,350.571442576,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.2687691897,600.6493836254,350.5490516079,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.4275183287,600.8494570216,350.5371633428,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.4463133342,600.8567990135,350.5374628727,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.3887657531,600.7148291888,350.569946625,SFA,debris,UB4c,2,NA,NA,NA,934/600,10,2014-10-31,Lithic
934.6368663927,600.5977107114,350.5665026905,SFB,debitage,UB4c,2,NA,NA,NA,934/600,11,2014-10-31,Lithic
934.2222744952,600.1591275782,350.5593697091,SFC,debris,UB4c,2,NA,NA,NA,934/600,12,2014-10-31,Lithic
934.765531529,600.0764409167,350.5286121695,SFD,debris,UB4c,2,NA,NA,NA,934/600,13,2014-10-31,Lithic
934.5305940212,600.4078447306,350.5669625785,SFD,debris,UB4c,2,NA,NA,NA,934/600,13,2014-10-31,Lithic
934.4011032249,600.7461784243,350.4708017894,SFA,debitage,UB4c,3,NA,NA,NA,934/600,17,2014-10-31,Lithic
934.3376964867,600.8556274438,350.4678985709,SFA,debris,UB4c,3,NA,NA,NA,934/600,17,2014-10-31,Lithic
934.0437823455,600.8066854931,350.4784556512,SFA,debitage,UB4c,3,NA,NA,NA,934/600,17,2014-10-31,Lithic
934.7991638142,600.6734582529,350.4669292904,SFB,debris,UB4c,3,NA,NA,NA,934/600,18,2014-10-31,Lithic
934.9189781516,600.4134383644,350.4827836634,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.8930676717,600.1172952985,350.4721600274,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.8862389651,600.1650195119,350.5019347745,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.7005046709,600.3750910459,350.4920362332,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.6077218409,600.3246942461,350.488035279,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.6677344332,600.3773551869,350.5044799557,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.9772226166,600.3928229168,350.4930870469,SFD,debris,UB4c,3,NA,NA,NA,934/600,19,2014-10-31,Lithic
934.232,600.268,350.531,LI,debitage,UB4c,3,NA,NA,NA,934/600,20,2014-11-01,Lithic
934.2164156614,600.1723139202,350.4847283232,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.4016199997,600.2983972357,350.5126600775,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.1856907293,600.2996087408,350.4946949182,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.3447827804,600.0028643056,350.4825121228,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.0381565403,600.2117589586,350.4937221972,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.1788165344,600.2256285571,350.4746403046,SFC,debris,UB4c,3,NA,NA,NA,934/600,21,2014-11-01,Lithic
934.483,600.405,350.509,LI,tool,UB4c,3,NA,NA,NA,934/600,22,2014-11-01,Lithic
934.858,600.299,350.453,LI,debris,UB4c,4,NA,NA,NA,934/600,23,2014-11-01,Lithic
934.162,600.98,350.411,LI,debitage,UB4c,4,NA,NA,NA,934/600,25,2014-11-01,Lithic
934.2019603621,600.5907144176,350.4281963351,SFA,debris,UB4c,4,NA,NA,NA,934/600,26,2014-11-01,Lithic
934.3679389077,600.5882829682,350.4074858521,SFA,debris,UB4c,4,NA,NA,NA,934/600,26,2014-11-01,Lithic
934.8912794047,600.8348016662,350.4232018375,SFB,debris,UB4c,4,NA,NA,NA,934/600,27,2014-11-01,Lithic
934.7816833412,600.763583004,350.4346558564,SFB,debris,UB4c,4,NA,NA,NA,934/600,27,2014-11-01,Lithic
934.3338028831,600.2962893707,350.4041466141,SFC,debris,UB4c,4,NA,NA,NA,934/600,28,2014-11-01,Lithic
934.3136937947,600.081399657,350.4359726584,SFC,debitage,UB4c,4,NA,NA,NA,934/600,28,2014-11-01,Lithic
934.5302127894,600.382741549,350.41819989,SFD,debris,UB4c,4,NA,NA,NA,934/600,29,2014-11-01,Lithic
934.581413322,600.1686482051,350.4382238903,SFD,debris,UB4c,4,NA,NA,NA,934/600,29,2014-11-01,Lithic
934.7128256227,600.3782903754,350.3957821367,SFD,debris,UB4c,4,NA,NA,NA,934/600,29,2014-11-01,Lithic
934.7259623477,600.3784482748,350.432095469,SFD,debris,UB4c,4,NA,NA,NA,934/600,29,2014-11-01,Lithic
934.7986568808,600.0253843723,350.4042746958,SFD,debris,UB4c,4,NA,NA,NA,934/600,29,2014-11-01,Lithic
934.248,600.692,350.364,LI,tool,UB4c,5,NA,NA,NA,934/600,32,2014-11-01,Lithic
934.843,600.311,350.345,LI,debitage,UB4c,5,NA,NA,NA,934/600,33,2014-11-03,Lithic
934.2520436958,600.9863612248,350.3716702467,SFA,debris,UB4c,5,NA,NA,NA,934/600,34,2014-11-03,Lithic
934.1170867622,600.7279901594,350.36485933,SFA,debris,UB4c,5,NA,NA,NA,934/600,34,2014-11-03,Lithic
934.5085182907,600.9495759024,350.3266118848,SFA,debris,UB4c,5,NA,NA,NA,934/600,34,2014-11-03,Lithic
934.4028329905,600.7252693012,350.360638441,SFA,debris,UB4c,5,NA,NA,NA,934/600,34,2014-11-03,Lithic
934.4758368352,600.5425466599,350.3487182417,SFA,debris,UB4c,5,NA,NA,NA,934/600,34,2014-11-03,Lithic
